l.00,l.01,l.02,l.03,l.04,l.05,l.06,l.07,l.08,l.09,l.10,l.11,l.12,l.13,l.14,l.15,l.16,l.17,l.18,l.19,l.20,l.21,l.22,l.23,l.24,l.25,l.26,l.27,l.28,l.29,l.30,l.31,l.32,l.33,l.34,l.35,l.36,l.37,l.38,l.39,l.40,l.41,l.42,l.43,l.44,l.45,l.46,l.47,l.48,l.49,l.50,l.51,l.52,l.53,l.54,l.55,l.56,l.57,l.58,l.59,l.60,l.61,l.62,l.63,l.64,l.65,l.66,l.67,l.68,l.69,l.70,l.71,l.72,l.73,l.74,l.75,l.76,l.77,l.78,l.79,l.80,l.81,l.82,l.83,l.84,l.85,l.86,l.87,l.88,l.89,l.90,l.91,l.92,l.93,l.94,l.95,l.96,l.97,l.98,l.99
-0.048809686,-0.092155133,-0.084120377,-0.075555858,-0.068329701,-0.062389734,-0.057444895,-0.053271797,-0.049720911,-0.046643294,-0.043940193,-0.041553589,-0.039432789,-0.037530777,-0.03580631,-0.034223878,-0.032818118,-0.031519878,-0.030290575,-0.029210848,-0.028168916,-0.02722626,-0.026326517,-0.025505552,-0.024710653,-0.023997378,-0.023284104,-0.022658773,-0.022040503,-0.021454277,-0.020919571,-0.020384865,-0.019893645,-0.019432226,-0.018970806,-0.018543437,-0.018146109,-0.017748782,-0.017360991,-0.017019562,-0.016678133,-0.016336704,-0.016018725,-0.015725918,-0.015433111,-0.015140304,-0.014865821,-0.014615199,-0.014364577,-0.014113955,-0.013863333,-0.013648918,-0.013434804,-0.01322069,-0.013006575,-0.012796118,-0.012613522,-0.012430926,-0.012248331,-0.012065735,-0.011883139,-0.011721308,-0.01156586,-0.011410411,-0.011254963,-0.011099514,-0.010944065,-0.010809429,-0.01067731,-0.010545191,-0.010413072,-0.010280953,-0.010148834,-0.010025587,-0.009913333,-0.009801079,-0.009688825,-0.009576571,-0.009464317,-0.009352063,-0.009246268,-0.009151339,-0.009056411,-0.008961482,-0.008866554,-0.008771625,-0.008676697,-0.008581768,-0.008495732,-0.0084154,-0.008335068,-0.008254736,-0.008174404,-0.008094071,-0.008013739,-0.007933407,-0.007854179,-0.007786292,-0.007718406,-0.007650519
-0.091744178,-0.067244255,-0.057617762,-0.051237271,-0.046464252,-0.042641274,-0.039469049,-0.036776076,-0.034463759,-0.032439225,-0.030646876,-0.029053591,-0.02762737,-0.026340105,-0.025166658,-0.024084918,-0.023118417,-0.022222833,-0.021372748,-0.020622365,-0.019897425,-0.019239317,-0.01861036,-0.018034918,-0.017477331,-0.016975651,-0.016473971,-0.016032974,-0.015596848,-0.015182977,-0.014804888,-0.014426799,-0.014079083,-0.013752181,-0.013425279,-0.013122275,-0.012840356,-0.012558437,-0.012283239,-0.012040713,-0.011798186,-0.011555659,-0.011329714,-0.011121567,-0.01091342,-0.010705274,-0.010510118,-0.01033188,-0.010153642,-0.009975404,-0.009797165,-0.009644652,-0.009492351,-0.009340051,-0.00918775,-0.009038053,-0.00890818,-0.008778307,-0.008648435,-0.008518562,-0.008388689,-0.008273609,-0.008163074,-0.00805254,-0.007942005,-0.007831471,-0.007720936,-0.007625237,-0.007531332,-0.007437427,-0.007343522,-0.007249617,-0.007155712,-0.007069891,-0.006994084,-0.006918277,-0.00684247,-0.006766664,-0.006690857,-0.00661505,-0.006542177,-0.006474238,-0.0064063,-0.006338361,-0.006270423,-0.006202484,-0.006134546,-0.006066607,-0.006005082,-0.00594767,-0.005890258,-0.005832846,-0.005775434,-0.005718023,-0.005660611,-0.005603199,-0.005546583,-0.005498134,-0.005449685,-0.005401237
0.090981406,0.067134359,0.057592546,0.051244815,0.046469255,0.042643761,0.039469834,0.036776087,0.034463505,0.032439349,0.03064712,0.029053589,0.027627239,0.026339913,0.025166444,0.024084702,0.023118216,0.022222649,0.021372583,0.02062222,0.019897298,0.019239205,0.018610263,0.018034834,0.017477258,0.016975587,0.016473917,0.016032926,0.015596807,0.015182941,0.014804856,0.014426771,0.014079059,0.01375216,0.013425261,0.013122259,0.012840342,0.012558425,0.012283228,0.012040702,0.011798177,0.011555651,0.011329707,0.011121561,0.010913415,0.010705269,0.010510114,0.010331876,0.010153638,0.0099754,0.009797162,0.009644649,0.009492349,0.009340049,0.009187748,0.009038051,0.008908178,0.008778306,0.008648433,0.008518561,0.008388688,0.008273608,0.008163073,0.008052539,0.007942005,0.00783147,0.007720936,0.007625236,0.007531331,0.007437426,0.007343522,0.007249617,0.007155712,0.007069104,0.006991536,0.006913968,0.0068364,0.006758832,0.006681263,0.006603695,0.006529809,0.006462117,0.006394426,0.006326734,0.006259043,0.006191351,0.006123659,0.006055968,0.005994656,0.005937436,0.005880216,0.005822996,0.005765776,0.005708557,0.005651337,0.005594117,0.005537688,0.005489389,0.005441089,0.005392789
-0.040311166,-0.015412552,-0.009538168,-0.006909576,-0.005343413,-0.004314232,-0.00357435,-0.003018441,-0.002590543,-0.002249345,-0.001971636,-0.001743635,-0.001553913,-0.001393714,-0.001256168,-0.001135987,-0.001036107,-0.000947741,-0.000866726,-0.000800617,-0.000738006,-0.000684585,-0.000634847,-0.00059187,-0.000550963,-0.000516538,-0.000482113,-0.000454139,-0.000426682,-0.000401392,-0.000379584,-0.000357776,-0.000338672,-0.000321421,-0.00030417,-0.000288862,-0.00027527,-0.000261677,-0.000248583,-0.000237913,-0.000227244,-0.000216575,-0.000207027,-0.000198683,-0.00019034,-0.000181996,-0.000174453,-0.000167951,-0.00016145,-0.000154948,-0.000148447,-0.000143386,-0.000138338,-0.000133289,-0.000128241,-0.000123325,-0.000119418,-0.000115512,-0.000111605,-0.000107698,-0.000103791,-0.000100568,-9.75547E-05,-9.45414E-05,-9.15281E-05,-8.85148E-05,-8.55014E-05,-8.31096E-05,-8.07929E-05,-7.84762E-05,-7.61595E-05,-7.38428E-05,-7.15261E-05,-6.9131E-05,-6.66387E-05,-6.41464E-05,-6.16542E-05,-5.91619E-05,-5.66696E-05,-5.41773E-05,-5.2142E-05,-5.08754E-05,-4.96087E-05,-4.83421E-05,-4.70755E-05,-4.58089E-05,-4.45423E-05,-4.32757E-05,-4.21953E-05,-4.12343E-05,-4.02734E-05,-3.93124E-05,-3.83515E-05,-3.73905E-05,-3.64296E-05,-3.54686E-05,-3.45285E-05,-3.38018E-05,-3.30751E-05,-3.23484E-05
0.039823154,0.015473029,0.009569738,0.006904355,0.005341575,0.0043121,0.003573029,0.003017777,0.002590254,0.002249099,0.001971406,0.001743515,0.001553864,0.00139371,0.001256193,0.001136027,0.001036153,0.00094779,0.000866775,0.000800663,0.000738049,0.000684625,0.000634883,0.000591903,0.000550992,0.000516565,0.000482138,0.000454161,0.000426702,0.00040141,0.0003796,0.000357791,0.000338686,0.000321433,0.000304181,0.000288872,0.000275279,0.000261685,0.00024859,0.00023792,0.00022725,0.000216581,0.000207032,0.000198688,0.000190344,0.000182,0.000174456,0.000167955,0.000161453,0.000154951,0.000148449,0.000143389,0.00013834,0.000133292,0.000128243,0.000123327,0.00011942,0.000115514,0.000111607,0.0001077,0.000103793,0.00010057,9.75561E-05,9.45427E-05,9.15293E-05,8.85159E-05,8.55025E-05,8.31106E-05,8.07938E-05,7.84771E-05,7.61603E-05,7.38436E-05,7.15268E-05,6.91169E-05,6.65914E-05,6.40659E-05,6.15404E-05,5.90149E-05,5.64894E-05,5.39639E-05,5.19104E-05,5.0651E-05,4.93917E-05,4.81324E-05,4.6873E-05,4.56137E-05,4.43543E-05,4.3095E-05,4.20205E-05,4.10647E-05,4.01088E-05,3.91529E-05,3.8197E-05,3.72412E-05,3.62853E-05,3.53294E-05,3.43942E-05,3.3671E-05,3.29479E-05,3.22247E-05
-0.245375538,-0.234195015,-0.208938214,-0.187101941,-0.169027627,-0.154032445,-0.141421604,-0.130694216,-0.121518421,-0.113538127,-0.10652412,-0.100336914,-0.094844445,-0.089927034,-0.085477968,-0.081404382,-0.077798734,-0.074478037,-0.07134003,-0.068598091,-0.065956007,-0.063576222,-0.061309425,-0.059250051,-0.057258995,-0.055481878,-0.053704761,-0.052156874,-0.050627393,-0.049180903,-0.04786785,-0.046554797,-0.045353578,-0.044228996,-0.043104413,-0.042066728,-0.041105712,-0.040144695,-0.039207821,-0.038388305,-0.037568788,-0.036749272,-0.035988617,-0.035291145,-0.034593672,-0.0338962,-0.033244322,-0.032651817,-0.032059312,-0.031466806,-0.030874301,-0.030371098,-0.029868635,-0.029366172,-0.028863708,-0.028370186,-0.027944772,-0.027519358,-0.027093944,-0.02666853,-0.026243116,-0.025868018,-0.025508383,-0.025148748,-0.024789113,-0.024429478,-0.024069843,-0.023760198,-0.0234566,-0.023153003,-0.022849405,-0.022545807,-0.02224221,-0.02196288,-0.021713616,-0.021464353,-0.02121509,-0.020965826,-0.020716563,-0.0204673,-0.020230268,-0.020013818,-0.019797368,-0.019580918,-0.019364467,-0.019148017,-0.018931567,-0.018715117,-0.018519655,-0.018337657,-0.018155659,-0.017973661,-0.017791663,-0.017609665,-0.017427667,-0.017245669,-0.017066256,-0.016913384,-0.016760513,-0.016607641
0.245970666,0.234029548,0.208901046,0.187104266,0.169030794,0.154033896,0.141422232,0.130694581,0.121518728,0.113538888,0.106524955,0.100337417,0.094844755,0.08992723,0.085478096,0.081404469,0.077798802,0.074478092,0.071340075,0.068598132,0.065956045,0.063576258,0.061309459,0.059250083,0.057259026,0.055481908,0.05370479,0.052156901,0.050627419,0.049180928,0.047867874,0.04655482,0.0453536,0.044229016,0.043104432,0.042066747,0.041105729,0.040144712,0.039207836,0.038388319,0.037568802,0.036749285,0.035988629,0.035291156,0.034593683,0.03389621,0.033244332,0.032651826,0.032059321,0.031466815,0.030874309,0.030371105,0.029868642,0.029366178,0.028863715,0.028370192,0.027944778,0.027519364,0.027093949,0.026668535,0.026243121,0.025868022,0.025508387,0.025148752,0.024789117,0.024429482,0.024069847,0.023760201,0.023456604,0.023153006,0.022849408,0.02254581,0.022242212,0.021960288,0.021705217,0.021450146,0.021195075,0.020940005,0.020684934,0.020429863,0.020189505,0.019973903,0.019758302,0.0195427,0.019327098,0.019111497,0.018895895,0.018680294,0.018485561,0.018304216,0.01812287,0.017941525,0.017760179,0.017578833,0.017397488,0.017216142,0.017037367,0.016884997,0.016732626,0.016580256
-0.037109235,-0.041344424,-0.040217079,-0.038116785,-0.036029048,-0.0340681,-0.032292234,-0.030687533,-0.02924027,-0.027924312,-0.026721641,-0.02562214,-0.024613996,-0.023684867,-0.022822536,-0.022015264,-0.021279383,-0.020588929,-0.01992768,-0.019332368,-0.018754403,-0.018222004,-0.017710068,-0.0172357,-0.01677422,-0.016353098,-0.015931976,-0.015555846,-0.015183328,-0.014827738,-0.014499365,-0.014170993,-0.013866295,-0.013577821,-0.013289347,-0.01301994,-0.012767356,-0.012514772,-0.01226767,-0.01204722,-0.01182677,-0.011606319,-0.011399684,-0.011207876,-0.011016069,-0.010824262,-0.010643496,-0.010477109,-0.010310721,-0.010144334,-0.009977946,-0.009833839,-0.009689917,-0.009545995,-0.009402073,-0.009260445,-0.009136297,-0.009012149,-0.008888,-0.008763852,-0.008639704,-0.008528817,-0.008422007,-0.008315196,-0.008208386,-0.008101575,-0.007994765,-0.007901465,-0.007809801,-0.007718136,-0.007626471,-0.007534806,-0.007443141,-0.007358994,-0.007284162,-0.007209329,-0.007134497,-0.007059664,-0.006984832,-0.00691,-0.006837908,-0.006770428,-0.006702949,-0.006635469,-0.006567989,-0.00650051,-0.00643303,-0.00636555,-0.006304148,-0.006246643,-0.006189138,-0.006131633,-0.006074128,-0.006016623,-0.005959118,-0.005901613,-0.005844871,-0.005795964,-0.005747057,-0.00569815
0.03735423,0.041217298,0.040103984,0.038116671,0.036024446,0.034070234,0.032294383,0.030688713,0.029240743,0.027925084,0.026722653,0.025622839,0.024614441,0.023685123,0.022822659,0.022015294,0.021279362,0.020588875,0.019927604,0.019332286,0.018754317,0.01822192,0.017709988,0.017235626,0.016774151,0.016353035,0.01593192,0.015555795,0.015183282,0.014827697,0.014499329,0.01417096,0.013866266,0.013577795,0.013289324,0.01301992,0.012767337,0.012514755,0.012267655,0.012047207,0.011826758,0.011606309,0.011399674,0.011207868,0.011016061,0.010824255,0.01064349,0.010477103,0.010310716,0.01014433,0.009977943,0.009833836,0.009689914,0.009545992,0.00940207,0.009260443,0.009136295,0.009012147,0.008887999,0.008763851,0.008639703,0.008528816,0.008422006,0.008315196,0.008208385,0.008101575,0.007994764,0.007901465,0.0078098,0.007718135,0.00762647,0.007534806,0.007443141,0.007358191,0.007281561,0.007204931,0.007128301,0.007051672,0.006975042,0.006898412,0.006825284,0.006758047,0.006690811,0.006623574,0.006556338,0.006489101,0.006421865,0.006354628,0.006293437,0.006236123,0.006178809,0.006121495,0.006064181,0.006006867,0.005949553,0.005892239,0.005835684,0.005786926,0.005738168,0.00568941
-0.010153197,-0.013465585,-0.01335243,-0.012804148,-0.012250609,-0.011718414,-0.011226955,-0.010772735,-0.010353249,-0.009963309,-0.009599909,-0.009261703,-0.008946403,-0.008651504,-0.008374298,-0.008111953,-0.007869406,-0.007639833,-0.007418616,-0.007216765,-0.007020145,-0.006837267,-0.006660715,-0.006495776,-0.006334913,-0.006186815,-0.006038716,-0.005905152,-0.005772755,-0.005645934,-0.005528078,-0.005410221,-0.005300303,-0.005195824,-0.005091345,-0.004993363,-0.004901115,-0.004808866,-0.004718514,-0.004637378,-0.004556243,-0.004475108,-0.004398815,-0.00432772,-0.004256624,-0.004185529,-0.004118352,-0.004056276,-0.0039942,-0.003932124,-0.003870049,-0.003815966,-0.00376195,-0.003707934,-0.003653918,-0.003600734,-0.003553884,-0.003507033,-0.003460183,-0.003413333,-0.003366482,-0.003324482,-0.003283972,-0.003243462,-0.003202952,-0.003162441,-0.003121931,-0.003086403,-0.003051477,-0.003016551,-0.002981626,-0.0029467,-0.002911774,-0.002879418,-0.002850244,-0.002821071,-0.002791897,-0.002762724,-0.00273355,-0.002704377,-0.002676449,-0.002650618,-0.002624786,-0.002598955,-0.002573123,-0.002547292,-0.00252146,-0.002495629,-0.002472071,-0.002449972,-0.002427873,-0.002405774,-0.002383676,-0.002361577,-0.002339478,-0.002317379,-0.002295567,-0.002276706,-0.002257844,-0.002238983
0.010144324,0.01340197,0.013309725,0.012805522,0.012250412,0.011719931,0.011228039,0.010773235,0.010353384,0.00996378,0.009600591,0.009262164,0.008946697,0.008651679,0.00837439,0.008111988,0.007869408,0.007639812,0.007418579,0.007216722,0.007020099,0.006837221,0.006660669,0.006495732,0.006334871,0.006186776,0.00603868,0.005905119,0.005772725,0.005645906,0.005528052,0.005410198,0.005300281,0.005195804,0.005091327,0.004993347,0.0049011,0.004808852,0.004718501,0.004637367,0.004556232,0.004475098,0.004398806,0.004327711,0.004256617,0.004185522,0.004118345,0.00405627,0.003994194,0.003932119,0.003870044,0.003815962,0.003761946,0.00370793,0.003653915,0.00360073,0.00355388,0.00350703,0.00346018,0.00341333,0.00336648,0.00332448,0.00328397,0.00324346,0.00320295,0.00316244,0.00312193,0.003086401,0.003051476,0.00301655,0.002981624,0.002946699,0.002911773,0.002879113,0.002849259,0.002819405,0.002789551,0.002759697,0.002729843,0.002699989,0.002671668,0.002645926,0.002620184,0.002594442,0.0025687,0.002542958,0.002517216,0.002491474,0.002467995,0.002445967,0.002423939,0.002401911,0.002379883,0.002357855,0.002335827,0.002313799,0.002292057,0.002273251,0.002254445,0.00223564
0.0044967,-0.004127139,-0.006775501,-0.00790197,-0.00841625,-0.008634418,-0.008700882,-0.008675664,-0.008591746,-0.008472558,-0.008330946,-0.00817541,-0.008012507,-0.007846382,-0.007679657,-0.007513678,-0.007350851,-0.007191482,-0.007034393,-0.006884276,-0.006736471,-0.006594735,-0.006456246,-0.006323715,-0.006193532,-0.0060707,-0.005947867,-0.005834205,-0.005721279,-0.005612142,-0.005509098,-0.005406054,-0.005308745,-0.005215367,-0.005121989,-0.005033553,-0.004949478,-0.004865402,-0.004782833,-0.004707586,-0.004632339,-0.004557092,-0.004485837,-0.004418868,-0.004351898,-0.004284928,-0.004221293,-0.004162001,-0.004102708,-0.004043416,-0.003984123,-0.003931824,-0.003879584,-0.003827343,-0.003775103,-0.003723607,-0.003677789,-0.00363197,-0.003586152,-0.003540333,-0.003494515,-0.003453135,-0.003413119,-0.003373103,-0.003333087,-0.003293071,-0.003253055,-0.003217682,-0.003182871,-0.003148061,-0.00311325,-0.003078439,-0.003043629,-0.003011489,-0.002982658,-0.002953827,-0.002924996,-0.002896165,-0.002867334,-0.002838503,-0.002810652,-0.00278445,-0.002758249,-0.002732047,-0.002705845,-0.002679644,-0.002653442,-0.00262724,-0.002603258,-0.0025807,-0.002558142,-0.002535584,-0.002513026,-0.002490468,-0.00246791,-0.002445352,-0.002423078,-0.002403715,-0.002384351,-0.002364988
-0.004202135,0.004154988,0.006723957,0.007895053,0.008409217,0.008634729,0.008702421,0.008676896,0.008592523,0.008473376,0.008331872,0.008176159,0.008013079,0.007846805,0.007679961,0.007513889,0.007351001,0.007191586,0.00703446,0.006884323,0.0067365,0.006594754,0.006456256,0.006323721,0.006193533,0.006070699,0.005947864,0.005834202,0.005721276,0.005612139,0.005509095,0.005406051,0.005308742,0.005215365,0.005121987,0.005033551,0.004949476,0.004865401,0.004782832,0.004707585,0.004632339,0.004557092,0.004485837,0.004418868,0.004351898,0.004284929,0.004221294,0.004162001,0.004102709,0.004043416,0.003984123,0.003931825,0.003879585,0.003827344,0.003775103,0.003723608,0.00367779,0.003631971,0.003586153,0.003540334,0.003494516,0.003453136,0.003413119,0.003373103,0.003333087,0.003293071,0.003253055,0.003217683,0.003182872,0.003148061,0.00311325,0.00307844,0.003043629,0.003011181,0.002981659,0.002952138,0.002922617,0.002893096,0.002863574,0.002834053,0.002805802,0.002779688,0.002753573,0.002727459,0.002701345,0.002675231,0.002649116,0.002623002,0.002599097,0.002576609,0.002554121,0.002531633,0.002509145,0.002486656,0.002464168,0.00244168,0.002419474,0.002400166,0.002380859,0.002361551
0.066096851,0.02725969,0.0118266,0.003650758,-0.001165919,-0.004244114,-0.006315537,-0.00774376,-0.008729664,-0.009423467,-0.009908466,-0.010235428,-0.010447027,-0.010574203,-0.010640036,-0.010661053,-0.010633809,-0.010582199,-0.010515164,-0.010421063,-0.010321814,-0.010209041,-0.010092297,-0.009968266,-0.009842933,-0.009713526,-0.00958412,-0.009453964,-0.009323749,-0.009194546,-0.00906697,-0.008939395,-0.008814876,-0.008692452,-0.008570028,-0.008451266,-0.008335733,-0.008220201,-0.008106034,-0.007998506,-0.007890977,-0.007783449,-0.007680077,-0.007581167,-0.007482257,-0.007383347,-0.007288278,-0.007198212,-0.007108145,-0.007018078,-0.006928012,-0.006846648,-0.006765356,-0.006684063,-0.006602771,-0.006522464,-0.006449662,-0.006376859,-0.006304056,-0.006231254,-0.006158451,-0.006091809,-0.00602706,-0.005962311,-0.005897561,-0.005832812,-0.005768063,-0.005710022,-0.005652792,-0.005595562,-0.005538332,-0.005481102,-0.005423872,-0.005370161,-0.00532081,-0.00527146,-0.005222109,-0.005172759,-0.005123408,-0.005074058,-0.005026688,-0.004982653,-0.004938618,-0.004894582,-0.004850547,-0.004806512,-0.004762476,-0.004718441,-0.004677871,-0.004639525,-0.004601178,-0.004562832,-0.004524485,-0.004486139,-0.004447792,-0.004409446,-0.004371551,-0.0043383,-0.004305048,-0.004271797
-0.065073531,-0.027037988,-0.011861091,-0.003676234,0.001143705,0.004238762,0.00631552,0.0077448,0.008730564,0.009423885,0.0099089,0.010236039,0.010447619,0.010574709,0.01064044,0.010661358,0.010634034,0.010582361,0.010515272,0.010421137,0.010321857,0.010209065,0.010092306,0.009968264,0.009842923,0.009713512,0.009584102,0.009453945,0.009323729,0.009194525,0.00906695,0.008939375,0.008814857,0.008692434,0.008570011,0.00845125,0.008335718,0.008220187,0.008106021,0.007998493,0.007890966,0.007783438,0.007680067,0.007581158,0.007482249,0.007383339,0.007288271,0.007198205,0.007108139,0.007018073,0.006928007,0.006846643,0.006765351,0.006684059,0.006602767,0.006522461,0.006449658,0.006376856,0.006304053,0.006231251,0.006158449,0.006091806,0.006027057,0.005962308,0.005897559,0.00583281,0.005768061,0.00571002,0.00565279,0.00559556,0.00553833,0.0054811,0.00542387,0.005369638,0.00531912,0.005268602,0.005218083,0.005167565,0.005117047,0.005066529,0.005018478,0.004974581,0.004930684,0.004886786,0.004842889,0.004798991,0.004755094,0.004711197,0.004670749,0.004632515,0.004594281,0.004556047,0.004517813,0.004479579,0.004441345,0.004403111,0.004365327,0.004332167,0.004299006,0.004265846
-0.016588802,-0.026751739,-0.030501049,-0.031790125,-0.031865182,-0.03142399,-0.030726477,-0.029907566,-0.029039029,-0.028162165,-0.027296494,-0.026454367,-0.025644161,-0.024868544,-0.024126708,-0.023415306,-0.022747773,-0.022110965,-0.021494014,-0.020925283,-0.020370087,-0.01985044,-0.019347646,-0.018875791,-0.018415044,-0.017989086,-0.017563128,-0.017177484,-0.016795076,-0.016428345,-0.016086819,-0.015745293,-0.015426322,-0.015122806,-0.014819289,-0.014534384,-0.014265899,-0.013997414,-0.013734393,-0.013497936,-0.013261479,-0.013025022,-0.012802586,-0.012595198,-0.01238781,-0.012180423,-0.011984418,-0.011803235,-0.011622053,-0.01144087,-0.011259688,-0.011101788,-0.010944081,-0.010786374,-0.010628667,-0.010473386,-0.010336587,-0.010199788,-0.010062989,-0.009926191,-0.009789392,-0.009666761,-0.009548483,-0.009430206,-0.009311929,-0.009193652,-0.009075375,-0.008971661,-0.008869709,-0.008767758,-0.008665806,-0.008563854,-0.008461902,-0.008366964,-0.008280717,-0.008194469,-0.008108222,-0.008021974,-0.007935726,-0.007849479,-0.00776733,-0.007692077,-0.007616824,-0.007541572,-0.007466319,-0.007391066,-0.007315814,-0.007240561,-0.007171951,-0.007107603,-0.007043255,-0.006978906,-0.006914558,-0.00685021,-0.006785861,-0.006721513,-0.006658004,-0.006603108,-0.006548213,-0.006493317
0.016727659,0.026960799,0.030554961,0.031771633,0.031852341,0.031418853,0.030725167,0.029907586,0.029039356,0.028162263,0.027296635,0.026454723,0.025644572,0.024868938,0.024127057,0.0234156,0.022748017,0.022111164,0.021494172,0.020925413,0.020370191,0.019850525,0.019347714,0.018875847,0.01841509,0.017989125,0.01756316,0.01717751,0.016795098,0.016428364,0.016086836,0.015745308,0.015426334,0.015122817,0.0148193,0.014534393,0.014265907,0.013997421,0.0137344,0.013497942,0.013261485,0.013025028,0.012802591,0.012595203,0.012387815,0.012180427,0.011984422,0.011803239,0.011622057,0.011440874,0.011259691,0.011101791,0.010944084,0.010786377,0.010628669,0.010473388,0.01033659,0.010199791,0.010062992,0.009926193,0.009789394,0.009666763,0.009548485,0.009430208,0.009311931,0.009193654,0.009075376,0.008971663,0.008869711,0.008767759,0.008665807,0.008563855,0.008461904,0.008366063,0.008277794,0.008189525,0.008101255,0.008012986,0.007924717,0.007836448,0.007753131,0.007678148,0.007603164,0.007528181,0.007453197,0.007378214,0.00730323,0.007228247,0.007159872,0.007095735,0.007031599,0.006967463,0.006903327,0.006839191,0.006775054,0.006710918,0.006647617,0.006592888,0.006538159,0.006483431
0.05700962,0.039010895,0.02784737,0.020850279,0.016156805,0.012827208,0.010360313,0.008478634,0.007021074,0.005858862,0.004914924,0.004143559,0.003506902,0.002974373,0.00252176,0.002130366,0.001810364,0.001530656,0.001276658,0.001074441,0.000884261,0.000725697,0.000579649,0.000456577,0.000340432,0.000245981,0.00015153,7.82651E-05,6.70154E-06,-5.79061E-05,-0.00011133,-0.000164753,-0.000209726,-0.000248907,-0.000288089,-0.00032139,-0.000349503,-0.000377616,-0.000404277,-0.000423883,-0.000443488,-0.000463094,-0.000479586,-0.000492734,-0.000505882,-0.00051903,-0.00053008,-0.000538395,-0.000546711,-0.000555027,-0.000563343,-0.000568131,-0.00057289,-0.000577649,-0.000582408,-0.00058687,-0.000589064,-0.000591258,-0.000593452,-0.000595646,-0.00059784,-0.000598656,-0.000599047,-0.000599439,-0.00059983,-0.000600222,-0.000600613,-0.000599913,-0.000599081,-0.000598249,-0.000597416,-0.000596584,-0.000595752,-0.000594506,-0.000592748,-0.00059099,-0.000589232,-0.000587475,-0.000585717,-0.000583959,-0.000582093,-0.000580047,-0.000578001,-0.000575955,-0.000573909,-0.000571863,-0.000569817,-0.00056777,-0.000565569,-0.000563268,-0.000560967,-0.000558666,-0.000556365,-0.000554064,-0.000551763,-0.000549462,-0.000547153,-0.000544766,-0.000542378,-0.00053999
-0.056807211,-0.038945409,-0.027827663,-0.020853574,-0.016158924,-0.012828186,-0.010360633,-0.008478728,-0.007021122,-0.005858863,-0.004914852,-0.004143466,-0.003506815,-0.002974302,-0.002521708,-0.002130331,-0.001810343,-0.001530645,-0.001276656,-0.001074445,-0.000884269,-0.000725708,-0.000579662,-0.00045659,-0.000340446,-0.000245995,-0.000151544,-7.82787E-05,-6.71455E-06,5.78937E-05,0.000111318,0.000164742,0.000209716,0.000248898,0.00028808,0.000321381,0.000349495,0.000377608,0.00040427,0.000423876,0.000443482,0.000463089,0.00047958,0.000492729,0.000505878,0.000519026,0.000530076,0.000538392,0.000546708,0.000555024,0.00056334,0.000568128,0.000572887,0.000577647,0.000582406,0.000586868,0.000589062,0.000591256,0.00059345,0.000595645,0.000597839,0.000598654,0.000599046,0.000599437,0.000599829,0.00060022,0.000600612,0.000599912,0.00059908,0.000598248,0.000597415,0.000596583,0.000595751,0.000594481,0.000592669,0.000590857,0.000589045,0.000587232,0.00058542,0.000583608,0.000581706,0.000579654,0.000577602,0.00057555,0.000573498,0.000571446,0.000569393,0.000567341,0.000565136,0.000562834,0.000560531,0.000558228,0.000555925,0.000553622,0.000551319,0.000549017,0.000546706,0.000544319,0.000541932,0.000539545
-0.136871735,-0.091522413,-0.072753171,-0.061373699,-0.053516122,-0.047720637,-0.043218193,-0.039600528,-0.036634909,-0.034133899,-0.031984278,-0.030120844,-0.028489134,-0.027042978,-0.025744182,-0.024561483,-0.023520323,-0.022563593,-0.021660939,-0.02087368,-0.02011513,-0.019431993,-0.018781017,-0.018189082,-0.017616459,-0.017104308,-0.016592158,-0.016144527,-0.015702077,-0.015282944,-0.014901301,-0.014519658,-0.014169446,-0.013840774,-0.013512101,-0.013207905,-0.012925304,-0.012642704,-0.012366929,-0.012124337,-0.011881745,-0.011639152,-0.011413288,-0.011205379,-0.01099747,-0.010789561,-0.01059469,-0.010416796,-0.010238902,-0.010061008,-0.009883114,-0.009730936,-0.00957897,-0.009427004,-0.009275038,-0.009125667,-0.008996057,-0.008866448,-0.008736839,-0.00860723,-0.00847762,-0.008362729,-0.008252361,-0.008141993,-0.008031624,-0.007921256,-0.007810888,-0.007715265,-0.007621425,-0.007527586,-0.007433746,-0.007339907,-0.007246067,-0.007158923,-0.007080074,-0.007001225,-0.006922377,-0.006843528,-0.006764679,-0.00668583,-0.006611166,-0.006543545,-0.006475923,-0.006408302,-0.00634068,-0.006273058,-0.006205437,-0.006137815,-0.006076514,-0.006019268,-0.005962022,-0.005904776,-0.00584753,-0.005790284,-0.005733037,-0.005675791,-0.00561933,-0.005570932,-0.005522534,-0.005474136
